submission_id	author_name	collection_date	elev_0	elev_1	env_package	geo_loc_name	geo_loc_name_normalized	lat_lon_0	lat_lon_1	samp_name	source_mat_id
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0282	UUID:de8389ba-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0282	UUID:de8389ba-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0282	UUID:de8389ba-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0282	UUID:de8389ba-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0291	UUID:de838bd6-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0288	UUID:de838ac8-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0297	UUID:de839644-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0180	UUID:de839540-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0316	UUID:de839b76-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0266	UUID:bdc1b874-80b1-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0271	UUID:082c8cfe-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0217	UUID:082c9028-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0301	UUID:082c9190-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0264	UUID:082c92bc-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0343	UUID:082c93f2-80b2-11ed-a1eb-0242ac120002
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0249	UUID:de82fd60-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0278	UUID:de82ffe0-6cd1-11ec-90d6-0242ac120003
1d87912e-9c22-4717-acf3-483a9335e770	Amy Zimmerman	2021-10-08	419	m	soil	USA: Minnesota, Marcell Experimental Forest SPRUCE	usa minnesota marcell experimental forest spruce	47.50578902606272,	-93.45357849313832	QM0362	UUID:de83010c-6cd1-11ec-90d6-0242ac120003
