source class	source file or URL	slot	section	column order	destination class
Biosample	local/nmdc.yaml	lat_lon	mixs_modified_section	5	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	lbc_thirty	mixs_inspired_section	1001	SoilInterface
Biosample	local/nmdc.yaml	lbceq	mixs_inspired_section	1002	SoilInterface
Biosample	local/nmdc.yaml	light_intensity	mixs_core_section	227	WaterInterface
Biosample	local/nmdc.yaml	light_regm	mixs_modified_section	24	PlantAssociatedInterface|SedimentInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	light_type	mixs_core_section	135	BuiltEnvInterface
Biosample	local/nmdc.yaml	link_addit_analys	mixs_section	56	SoilInterface
Biosample	local/nmdc.yaml	link_class_info	mixs_section	20	SoilInterface
Biosample	local/nmdc.yaml	link_climate_info	mixs_section	21	SoilInterface
Biosample	local/nmdc.yaml	lithology	mixs_core_section	336	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	local_class	mixs_section	22	SoilInterface
Biosample	local/nmdc.yaml	local_class_meth	mixs_section	24	SoilInterface
Biosample	local/nmdc.yaml	magnesium	mixs_core_section	21	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	manganese	mixs_inspired_section	1003	SoilInterface
Biosample	local/nmdc.yaml	max_occup	mixs_core_section	136	BuiltEnvInterface
Biosample	local/nmdc.yaml	mean_frict_vel	mixs_core_section	22	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	mean_peak_frict_vel	mixs_core_section	23	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	mech_struc	mixs_core_section	137	BuiltEnvInterface
Biosample	local/nmdc.yaml	mechanical_damage	mixs_core_section	262	PlantAssociatedInterface
Biosample	local/nmdc.yaml	methane	mixs_core_section	24	AirInterface|BiofilmInterface|SedimentInterface
Biosample	local/nmdc.yaml	micro_biomass_c_meth	mixs_inspired_section	11	SedimentInterface|SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	micro_biomass_c_meth	mixs_inspired_section	1004	SoilInterface
Biosample	local/nmdc.yaml	micro_biomass_meth	mixs_section	43	SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	micro_biomass_n_meth	mixs_inspired_section	13	SedimentInterface|SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	micro_biomass_n_meth	mixs_inspired_section	1004	SoilInterface
Biosample	local/nmdc.yaml	microbial_biomass	mixs_section	42	SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	microbial_biomass_c	mixs_inspired_section	10	SedimentInterface|SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	microbial_biomass_c	mixs_inspired_section	1004	SoilInterface
Biosample	local/nmdc.yaml	microbial_biomass_n	mixs_inspired_section	12	SedimentInterface|SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	microbial_biomass_n	mixs_inspired_section	1004	SoilInterface
Biosample	local/nmdc.yaml	mineral_nutr_regm	mixs_core_section	263	PlantAssociatedInterface
Biosample	local/nmdc.yaml	misc_param	mixs_section	23	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	n_alkanes	mixs_core_section	25	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	nitrate	mixs_core_section	26	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	nitrate_nitrogen	mixs_inspired_section	1006	SoilInterface
Biosample	local/nmdc.yaml	nitrite	mixs_core_section	27	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	nitrite_nitrogen	mixs_inspired_section	1007	SoilInterface
Biosample	local/nmdc.yaml	nitro	mixs_core_section	28	BiofilmInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	non_microb_biomass	mixs_inspired_section	8	SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	non_microb_biomass_method	mixs_inspired_section	9	SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	non_min_nutr_regm	mixs_core_section	264	PlantAssociatedInterface
Biosample	local/nmdc.yaml	number_pets	mixs_core_section	138	BuiltEnvInterface
Biosample	local/nmdc.yaml	number_plants	mixs_core_section	139	BuiltEnvInterface
Biosample	local/nmdc.yaml	number_resident	mixs_core_section	140	BuiltEnvInterface
Biosample	local/nmdc.yaml	occup_density_samp	mixs_core_section	141	BuiltEnvInterface
Biosample	local/nmdc.yaml	occup_document	mixs_core_section	142	BuiltEnvInterface
Biosample	local/nmdc.yaml	occup_samp	mixs_core_section	143	BuiltEnvInterface
Biosample	local/nmdc.yaml	org_carb	mixs_core_section	29	BiofilmInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	org_count_qpcr_info	mixs_core_section	337	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	org_matter	mixs_section	45	BiofilmInterface|MiscEnvsInterface|SedimentInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	org_nitro	mixs_section	46	BiofilmInterface|MiscEnvsInterface|SedimentInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	org_nitro_method	mixs_inspired_section	14	SedimentInterface|SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	org_particles	mixs_core_section	338	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	organism_count	mixs_core_section	30	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	other_treatment	mixs_inspired_section	15	SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	owc_tvdss	mixs_core_section	339	HcrCoresInterface
Biosample	local/nmdc.yaml	oxy_stat_samp	mixs_section	25	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	oxygen	mixs_core_section	53	AirInterface
Biosample	local/nmdc.yaml	part_org_carb	mixs_core_section	31	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	part_org_nitro	mixs_core_section	228	WaterInterface
Biosample	local/nmdc.yaml	particle_class	mixs_core_section	32	SedimentInterface
Biosample	local/nmdc.yaml	permeability	mixs_core_section	340	HcrCoresInterface
Biosample	local/nmdc.yaml	perturbation	mixs_core_section	33	AirInterface|BiofilmInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	pesticide_regm	mixs_core_section	265	PlantAssociatedInterface
Biosample	local/nmdc.yaml	petroleum_hydrocarb	mixs_core_section	34	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	ph	mixs_modified_section	27	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	ph_meth	mixs_section	41	SoilInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	ph_regm	mixs_core_section	266	PlantAssociatedInterface
Biosample	local/nmdc.yaml	phaeopigments	mixs_core_section	35	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	phosphate	mixs_section	53	BiofilmInterface|MiscEnvsInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	phosplipid_fatt_acid	mixs_core_section	36	BiofilmInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	photon_flux	mixs_core_section	229	WaterInterface
Biosample	local/nmdc.yaml	plant_growth_med	mixs_core_section	267	PlantAssociatedInterface
Biosample	local/nmdc.yaml	plant_product	mixs_core_section	268	PlantAssociatedInterface
Biosample	local/nmdc.yaml	plant_sex	mixs_core_section	269	PlantAssociatedInterface
Biosample	local/nmdc.yaml	plant_struc	mixs_core_section	270	PlantAssociatedInterface
Biosample	local/nmdc.yaml	pollutants	mixs_core_section	54	AirInterface
Biosample	local/nmdc.yaml	porosity	mixs_core_section	37	HcrCoresInterface|SedimentInterface
Biosample	local/nmdc.yaml	potassium	mixs_core_section	38	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	pour_point	mixs_core_section	341	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	pre_treatment	mixs_core_section	342	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	pres_animal_insect	mixs_core_section	144	BuiltEnvInterface
Biosample	local/nmdc.yaml	pressure	mixs_core_section	39	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	prev_land_use_meth	mixs_section	26	SoilInterface
Biosample	local/nmdc.yaml	previous_land_use	mixs_section	27	SoilInterface
Biosample	local/nmdc.yaml	primary_prod	mixs_core_section	230	WaterInterface
Biosample	local/nmdc.yaml	primary_treatment	mixs_core_section	343	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	prod_rate	mixs_core_section	344	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	prod_start_date	mixs_core_section	345	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	profile_position	mixs_section	28	SoilInterface
Biosample	local/nmdc.yaml	project_id	emsl_section	1	EmslInterface
Biosample	local/nmdc.yaml	proposal_dna	jgi_metagenomics_section	19	JgiMgInterface|JgiMgLrInterface
Biosample	local/nmdc.yaml	proposal_rna	jgi_metatranscriptomics_section	19	JgiMtInterface
Biosample	local/nmdc.yaml	quad_pos	mixs_core_section	145	BuiltEnvInterface
Biosample	local/nmdc.yaml	radiation_regm	mixs_core_section	271	PlantAssociatedInterface
Biosample	local/nmdc.yaml	rainfall_regm	mixs_core_section	272	PlantAssociatedInterface
Biosample	local/nmdc.yaml	reactor_type	mixs_core_section	346	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	redox_potential	mixs_core_section	40	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	rel_air_humidity	mixs_core_section	146	BuiltEnvInterface
Biosample	local/nmdc.yaml	rel_humidity_out	mixs_core_section	147	BuiltEnvInterface
Biosample	local/nmdc.yaml	rel_samp_loc	mixs_core_section	148	BuiltEnvInterface
Biosample	local/nmdc.yaml	replicate_number	emsl_section	6	EmslInterface
Biosample	local/nmdc.yaml	reservoir	mixs_core_section	347	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	resins_pc	mixs_core_section	348	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	rna_absorb1	jgi_metatranscriptomics_section	7	JgiMtInterface
Biosample	local/nmdc.yaml	rna_absorb2	jgi_metatranscriptomics_section	8	JgiMtInterface
Biosample	local/nmdc.yaml	rna_concentration	jgi_metatranscriptomics_section	5	JgiMtInterface
Biosample	local/nmdc.yaml	rna_cont_type	jgi_metatranscriptomics_section	10	JgiMtInterface
Biosample	local/nmdc.yaml	rna_cont_well	jgi_metatranscriptomics_section	11	JgiMtInterface
Biosample	local/nmdc.yaml	rna_container_id	jgi_metatranscriptomics_section	9	JgiMtInterface
Biosample	local/nmdc.yaml	rna_isolate_meth	jgi_metatranscriptomics_section	16	JgiMtInterface
Biosample	local/nmdc.yaml	rna_project_contact	jgi_metatranscriptomics_section	18	JgiMtInterface
Biosample	local/nmdc.yaml	rna_samp_id	jgi_metatranscriptomics_section	3	JgiMtInterface
Biosample	local/nmdc.yaml	rna_sample_format	jgi_metatranscriptomics_section	12	JgiMtInterface
Biosample	local/nmdc.yaml	rna_sample_name	jgi_metatranscriptomics_section	4	JgiMtInterface
Biosample	local/nmdc.yaml	rna_seq_project	jgi_metatranscriptomics_section	1	JgiMtInterface
Biosample	local/nmdc.yaml	rna_seq_project_name	jgi_metatranscriptomics_section	2	JgiMtInterface
Biosample	local/nmdc.yaml	rna_seq_project_pi	jgi_metatranscriptomics_section	17	JgiMtInterface
Biosample	local/nmdc.yaml	rna_volume	jgi_metatranscriptomics_section	6	JgiMtInterface
Biosample	local/nmdc.yaml	room_air_exch_rate	mixs_core_section	149	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_architec_elem	mixs_core_section	150	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_condt	mixs_core_section	151	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_connected	mixs_core_section	152	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_count	mixs_core_section	153	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_dim	mixs_core_section	154	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_door_dist	mixs_core_section	155	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_door_share	mixs_core_section	156	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_hallway	mixs_core_section	157	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_loc	mixs_core_section	158	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_moist_dam_hist	mixs_core_section	159	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_net_area	mixs_core_section	160	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_occup	mixs_core_section	161	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_samp_pos	mixs_core_section	162	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_type	mixs_core_section	163	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_vol	mixs_core_section	164	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_wall_share	mixs_core_section	165	BuiltEnvInterface
Biosample	local/nmdc.yaml	room_window_count	mixs_core_section	166	BuiltEnvInterface
Biosample	local/nmdc.yaml	root_cond	mixs_core_section	273	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_carbon	mixs_core_section	274	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_macronutr	mixs_core_section	275	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_micronutr	mixs_core_section	276	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_ph	mixs_core_section	277	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_regl	mixs_core_section	278	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_solid	mixs_core_section	279	PlantAssociatedInterface
Biosample	local/nmdc.yaml	root_med_suppl	mixs_core_section	280	PlantAssociatedInterface
Biosample	local/nmdc.yaml	salinity	mixs_section	54	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	salinity_meth	mixs_section	55	PlantAssociatedInterface|SedimentInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	salt_regm	mixs_core_section	281	PlantAssociatedInterface
Biosample	local/nmdc.yaml	samp_capt_status	mixs_core_section	282	HostAssociatedInterface|PlantAssociatedInterface
Biosample	local/nmdc.yaml	samp_collec_device	mixs_modified_section	14	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_collec_method	mixs_modified_section	15	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_collect_point	mixs_core_section	349	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_dis_stage	mixs_core_section	283	HostAssociatedInterface|PlantAssociatedInterface
Biosample	local/nmdc.yaml	samp_floor	mixs_core_section	167	BuiltEnvInterface
Biosample	local/nmdc.yaml	samp_loc_corr_rate	mixs_core_section	350	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_mat_process	mixs_modified_section	12	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_md	mixs_core_section	351	HcrCoresInterface
Biosample	local/nmdc.yaml	samp_name	sample_id_section	1	DhMultiviewCommonColumnsMixin
Biosample	local/nmdc.yaml	samp_preserv	mixs_core_section	352	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_room_id	mixs_core_section	168	BuiltEnvInterface
Biosample	local/nmdc.yaml	samp_size	mixs_modified_section	18	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_sort_meth	mixs_core_section	169	BuiltEnvInterface
Biosample	local/nmdc.yaml	samp_store_dur	mixs_core_section	353	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_store_loc	mixs_core_section	41	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_store_temp	mixs_modified_section	7	AirInterface|BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	samp_subtype	mixs_core_section	354	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_time_out	mixs_core_section	170	BuiltEnvInterface
Biosample	local/nmdc.yaml	samp_transport_cond	mixs_core_section	355	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_tvdss	mixs_core_section	356	HcrCoresInterface
Biosample	local/nmdc.yaml	samp_type	mixs_core_section	357	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	samp_weather	mixs_core_section	171	BuiltEnvInterface
Biosample	local/nmdc.yaml	samp_well_name	mixs_core_section	358	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	sample_link	sample_id_section	5	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	sample_shipped	emsl_section	3	EmslInterface
Biosample	local/nmdc.yaml	sample_type	emsl_section	2	EmslInterface
Biosample	local/nmdc.yaml	saturates_pc	mixs_core_section	359	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	season	mixs_core_section	172	BuiltEnvInterface
Biosample	local/nmdc.yaml	season_environment	mixs_core_section	284	PlantAssociatedInterface
Biosample	local/nmdc.yaml	season_precpt	mixs_section	29	SoilInterface
Biosample	local/nmdc.yaml	season_temp	mixs_section	30	SoilInterface
Biosample	local/nmdc.yaml	season_use	mixs_core_section	173	BuiltEnvInterface
Biosample	local/nmdc.yaml	secondary_treatment	mixs_core_section	360	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	sediment_type	mixs_core_section	42	SedimentInterface
Biosample	local/nmdc.yaml	sewage_type	mixs_core_section	361	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	shad_dev_water_mold	mixs_core_section	174	BuiltEnvInterface
Biosample	local/nmdc.yaml	shading_device_cond	mixs_core_section	175	BuiltEnvInterface
Biosample	local/nmdc.yaml	shading_device_loc	mixs_core_section	176	BuiltEnvInterface
Biosample	local/nmdc.yaml	shading_device_mat	mixs_core_section	177	BuiltEnvInterface
Biosample	local/nmdc.yaml	shading_device_type	mixs_core_section	178	BuiltEnvInterface
Biosample	local/nmdc.yaml	sieving	mixs_modified_section	8	SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	silicate	mixs_core_section	43	BiofilmInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	size_frac	mixs_core_section	285	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	size_frac_low	mixs_modified_section	10	SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	size_frac_up	mixs_modified_section	11	SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	slope_aspect	mixs_section	1	SoilInterface
Biosample	local/nmdc.yaml	slope_gradient	mixs_section	31	SoilInterface
Biosample	local/nmdc.yaml	sludge_retent_time	mixs_core_section	362	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	sodium	mixs_core_section	363	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	soil_horizon	mixs_section	32	SoilInterface
Biosample	local/nmdc.yaml	soil_text_measure	mixs_section	33	SoilInterface
Biosample	local/nmdc.yaml	soil_texture_meth	mixs_section	34	SoilInterface
Biosample	local/nmdc.yaml	soil_type	mixs_section	35	SoilInterface
Biosample	local/nmdc.yaml	soil_type_meth	mixs_section	36	SoilInterface
Biosample	local/nmdc.yaml	solar_irradiance	mixs_core_section	55	AirInterface
Biosample	local/nmdc.yaml	soluble_inorg_mat	mixs_core_section	364	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	soluble_org_mat	mixs_core_section	365	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	soluble_react_phosp	mixs_core_section	231	WaterInterface
Biosample	local/nmdc.yaml	source_mat_id	sample_id_section	2	DhMultiviewCommonColumnsMixin
Biosample	local/nmdc.yaml	space_typ_state	mixs_core_section	179	BuiltEnvInterface
Biosample	local/nmdc.yaml	specific	mixs_core_section	180	BuiltEnvInterface
Biosample	local/nmdc.yaml	specific_ecosystem	sample_id_section	13	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	specific_humidity	mixs_core_section	181	BuiltEnvInterface
Biosample	local/nmdc.yaml	sr_dep_env	mixs_core_section	366	HcrCoresInterface
Biosample	local/nmdc.yaml	sr_geol_age	mixs_core_section	367	HcrCoresInterface
Biosample	local/nmdc.yaml	sr_kerog_type	mixs_core_section	368	HcrCoresInterface
Biosample	local/nmdc.yaml	sr_lithology	mixs_core_section	369	HcrCoresInterface
Biosample	local/nmdc.yaml	standing_water_regm	mixs_core_section	286	PlantAssociatedInterface
Biosample	local/nmdc.yaml	start_date_inc	mixs_inspired_section	4	PlantAssociatedInterface|SedimentInterface|SoilMixsInspiredMixin|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	start_time_inc	mixs_inspired_section	5	SoilMixsInspiredMixin|SoilInterface
Biosample	local/nmdc.yaml	store_cond	mixs_modified_section	2	SoilInterface
Biosample	local/nmdc.yaml	substructure_type	mixs_core_section	182	BuiltEnvInterface
Biosample	local/nmdc.yaml	sulfate	mixs_core_section	44	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	sulfate_fw	mixs_core_section	370	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	sulfide	mixs_core_section	371	BiofilmInterface|HcrCoresInterface|HcrFluidsSwabsInterface|MiscEnvsInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	surf_air_cont	mixs_core_section	183	BuiltEnvInterface
Biosample	local/nmdc.yaml	surf_humidity	mixs_core_section	184	BuiltEnvInterface
Biosample	local/nmdc.yaml	surf_material	mixs_core_section	185	BuiltEnvInterface
Biosample	local/nmdc.yaml	surf_moisture	mixs_core_section	186	BuiltEnvInterface
Biosample	local/nmdc.yaml	surf_moisture_ph	mixs_core_section	187	BuiltEnvInterface
Biosample	local/nmdc.yaml	surf_temp	mixs_core_section	188	BuiltEnvInterface
Biosample	local/nmdc.yaml	suspend_part_matter	mixs_core_section	232	WaterInterface
Biosample	local/nmdc.yaml	suspend_solids	mixs_core_section	372	HcrCoresInterface|HcrFluidsSwabsInterface|WastewaterSludgeInterface
Biosample	local/nmdc.yaml	tan	mixs_core_section	373	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	technical_reps	emsl_section	5	EmslInterface
Biosample	local/nmdc.yaml	temp	mixs_section	37	AirInterface|BiofilmInterface|BuiltEnvInterface|HcrCoresInterface|HcrFluidsSwabsInterface|HostAssociatedInterface|MiscEnvsInterface|PlantAssociatedInterface|SedimentInterface|SoilInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	temp_out	mixs_core_section	189	BuiltEnvInterface
Biosample	local/nmdc.yaml	tertiary_treatment	mixs_core_section	374	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	tidal_stage	mixs_core_section	45	SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	tillage	mixs_section	38	SoilInterface
Biosample	local/nmdc.yaml	tiss_cult_growth_med	mixs_core_section	287	PlantAssociatedInterface
Biosample	local/nmdc.yaml	toluene	mixs_core_section	375	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	tot_carb	mixs_section	47	BiofilmInterface|SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	tot_depth_water_col	mixs_core_section	46	SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	tot_diss_nitro	mixs_core_section	233	WaterInterface
Biosample	local/nmdc.yaml	tot_inorg_nitro	mixs_core_section	234	WaterInterface
Biosample	local/nmdc.yaml	tot_iron	mixs_core_section	376	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	tot_nitro	mixs_core_section	377	HcrCoresInterface|HcrFluidsSwabsInterface|WastewaterSludgeInterface|WaterInterface
Biosample	local/nmdc.yaml	tot_nitro_cont_meth	mixs_section	49	SedimentInterface|SoilInterface
