slot	class	aliases	annotations	aev	apu	ao	comments	description	examples	identifier	in_subset	maximum_value	minimum_value	mixin	multivalued	notes	pattern	range	recommended	required	slot_uri	string_serialization	structured_pattern	title	todos
rna_sample_name								Give the RNA sample a name that is meaningful to you. Sample names must be unique across all JGI projects and contain a-z, A-Z, 0-9, - and _ only.	JGI_pond_041618			2000	0						true			{text}		RNA sample name	
rna_seq_project							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		1191234										true			{text}		RNA seq project ID	
rna_seq_project_name							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		JGI Pond metatranscriptomics										true			{text}		RNA seq project name	
rna_seq_project_pi							Do not edit these values. A template will be provided by NMDC in which these values have been pre-filled.		Jane Johnson										true			{text}		RNA seq project PI	
rna_volume							Units must be in uL. Enter the numerical part only. Value must 0-1000. Values <25 by special permission only.		25									float	true			{float}		RNA volume in ul	
room_air_exch_rate		room air exchange rate		measurement value	liter per hour	1		The rate at which outside air replaces indoor air in a given space							false			string			MIXS:0000169			room air exchange rate	
room_architec_elem		room architectural elements		free text		1		The unique details and component parts that, together, form the architecture of a distinguisahable space within a built structure							false			string			MIXS:0000233	{text}		room architectural elements	
room_condt		room condition		enumeration		1		The condition of the room at the time of sampling	new						false			room_condt_enum			MIXS:0000822			room condition	
room_connected		rooms connected by a doorway		enumeration		1		List of rooms connected to the sampling room by a doorway	office						false			room_connected_enum			MIXS:0000826			rooms connected by a doorway	
room_count		room count		value		1		The total count of rooms in the built structure including all room types							false			string			MIXS:0000234			room count	
room_dim		room dimensions		measurement value	meter	1		The length, width and height of sampling room							false			string			MIXS:0000192	{integer} {unit} x {integer} {unit} x {integer} {unit}		room dimensions	
room_door_dist		room door distance		measurement value	meter	1		Distance between doors (meters) in the hallway between the sampling room and adjacent rooms							false			string			MIXS:0000193	{integer} {unit}		room door distance	
room_door_share		rooms that share a door with sampling room		room name;room number		1		List of room(s) (room number, room name) sharing a door with the sampling room							false			string			MIXS:0000242	{text};{integer}		rooms that share a door with sampling room	
room_hallway		rooms that are on the same hallway		room name;room number		1		List of room(s) (room number, room name) located in the same hallway as sampling room							false			string			MIXS:0000238	{text};{integer}		rooms that are on the same hallway	
room_loc		room location in building		enumeration		1		The position of the room within the building	interior room						false			room_loc_enum			MIXS:0000823			room location in building	
room_moist_dam_hist		room moisture damage or mold history		value		1		The history of moisture damage or mold in the past 12 months. Number of events of moisture damage or mold observed							false			integer			MIXS:0000235			room moisture damage or mold history	
room_net_area		room net area		measurement value	square feet, square meter	1		The net floor area of sampling room. Net area excludes wall thicknesses							false			string			MIXS:0000194	{integer} {unit}		room net area	
room_occup		room occupancy		measurement value		1		Count of room occupancy at time of sampling							false			string			MIXS:0000236			room occupancy	
room_samp_pos		room sampling position		enumeration		1		The horizontal sampling position in the room relative to architectural elements	south corner						false			room_samp_pos_enum			MIXS:0000824			room sampling position	
room_type		room type		enumeration		1		The main purpose or activity of the sampling room. A room is any distinguishable space within a structure	bathroom						false			room_type_enum			MIXS:0000825			room type	
room_vol		room volume		measurement value	cubic feet, cubic meter	1		Volume of sampling room							false			string			MIXS:0000195	{integer} {unit}		room volume	
room_wall_share		rooms that share a wall with sampling room		room name;room number		1		List of room(s) (room number, room name) sharing a wall with the sampling room							false			string			MIXS:0000243	{text};{integer}		rooms that share a wall with sampling room	
room_window_count		room window count		value		1		Number of windows in the room							false			integer			MIXS:0000237			room window count	
root_cond		rooting conditions		PMID,DOI,url or free text		1		Relevant rooting conditions such as field plot size, sowing density, container dimensions, number of plants per container.	http://himedialabs.com/TD/PT158.pdf						false			string			MIXS:0001061	{PMID}|{DOI}|{URL}|{text}		rooting conditions	
root_med_carbon		rooting medium carbon		carbon source name;measurement value	milligram per liter	1		Source of organic carbon in the culture rooting medium; e.g. sucrose.	sucrose						false			string			MIXS:0000577	{text};{float} {unit}		rooting medium carbon	
root_med_macronutr		rooting medium macronutrients		macronutrient name;measurement value	milligram per liter	1		Measurement of the culture rooting medium macronutrients (N,P, K, Ca, Mg, S); e.g. KH2PO4 (170 mg/L).	KH2PO4;170 milligram per liter						false			string			MIXS:0000578	{text};{float} {unit}		rooting medium macronutrients	
root_med_micronutr		rooting medium micronutrients		micronutrient name;measurement value	milligram per liter	1		Measurement of the culture rooting medium micronutrients (Fe, Mn, Zn, B, Cu, Mo); e.g. H3BO3 (6.2 mg/L).	H3BO3;6.2 milligram per liter						false			string			MIXS:0000579	{text};{float} {unit}		rooting medium micronutrients	
root_med_ph		rooting medium pH		measurement value		1		pH measurement of the culture rooting medium; e.g. 5.5.	7.5						false			string			MIXS:0001062			rooting medium pH	
root_med_regl		rooting medium regulators		regulator name;measurement value	milligram per liter	1		Growth regulators in the culture rooting medium such as cytokinins, auxins, gybberellins, abscisic acid; e.g. 0.5 mg/L NAA.	abscisic acid;0.75 milligram per liter						false			string			MIXS:0000581	{text};{float} {unit}		rooting medium regulators	
root_med_solid		rooting medium solidifier		name		1		Specification of the solidifying agent in the culture rooting medium; e.g. agar.	agar						false			string			MIXS:0001063	{text}		rooting medium solidifier	
root_med_suppl		rooting medium organic supplements		supplement name;measurement value	milligram per liter	1		Organic supplements of the culture rooting medium, such as vitamins, amino acids, organic acids, antibiotics activated charcoal; e.g. nicotinic acid (0.5 mg/L).	nicotinic acid;0.5 milligram per liter						false			string			MIXS:0000580	{text};{float} {unit}		rooting medium organic supplements	
salinity		salinity		measurement value	practical salinity unit, percentage	1		The total concentration of all dissolved salts in a liquid or solid sample. While salinity can be measured by a complete chemical analysis, this method is difficult and time consuming. More often, it is instead derived from the conductivity measurement. This is known as practical salinity. These derivations compare the specific conductance of the sample to a salinity standard such as seawater.	25 practical salinity unit						false			string			MIXS:0000183			salinity	
salinity_meth		salinity method		PMID,DOI or url		1		Reference or method used in determining salinity							false			string			MIXS:0000341	{PMID}|{DOI}|{URL}		salinity method	
salt_regm		salt regimen		salt name;salt amount;treatment interval and duration	gram, microgram, mole per liter, gram per liter	m		Information about treatment involving use of salts as supplement to liquid and soil growth media; should include the name of salt, amount administered, treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple salt regimens	NaCl;5 gram per liter;R2/2018-05-11T14:30/2018-05-11T19:30/P1H30M						false			string			MIXS:0000582	{text};{float} {unit};{Rn/start_time/end_time/duration}		salt regimen	
samp_capt_status		sample capture status		enumeration		1		Reason for the sample	farm sample						false			samp_capt_status_enum			MIXS:0000860			sample capture status	
samp_collec_device		sample collection device		device name				The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]						false			string			MIXS:0000002	{termLabel} {[termID]}|{text}		sample collection device	
samp_collec_method		sample collection method		PMID,DOI,url , or text				The method employed for collecting the sample.	swabbing						false			string			MIXS:0001225	{PMID}|{DOI}|{URL}|{text}		sample collection method	
samp_collect_point		sample collection point		enumeration		1		"Sampling point on the asset were sample was collected (e.g. Wellhead, storage tank, separator, etc). If ""other"" is specified, please propose entry in ""additional info"" field"	well						false			samp_collect_point_enum			MIXS:0001015			sample collection point	
samp_dis_stage		sample disease stage		enumeration		1		Stage of the disease at the time of sample collection, e.g. inoculation, penetration, infection, growth and reproduction, dissemination of pathogen.	infection						false			samp_dis_stage_enum			MIXS:0000249			sample disease stage	
samp_floor		sampling floor		enumeration		1		The floor of the building, where the sampling room is located	4th floor						false			samp_floor_enum			MIXS:0000828			sampling floor	
samp_loc_corr_rate		corrosion rate at sample location		measurement value range	millimeter per year	1		Metal corrosion rate is the speed of metal deterioration due to environmental conditions. As environmental conditions change corrosion rates change accordingly. Therefore, long term corrosion rates are generally more informative than short term rates and for that reason they are preferred during reporting. In the case of suspected MIC, corrosion rate measurements at the time of sampling might provide insights into the involvement of certain microbial community members in MIC as well as potential microbial interplays							false			string			MIXS:0000136	{float} - {float} {unit}		corrosion rate at sample location	
samp_mat_process		sample material processing		text				A brief description of any processing applied to the sample during or after retrieving the sample from environment, or a link to the relevant protocol(s) performed.	filtering of seawater, storing samples in ethanol						false			string			MIXS:0000016	{text}		sample material processing	
samp_md		sample measured depth		measurement value;enumeration	meter	1		"In non deviated well, measured depth is equal to the true vertical depth, TVD (TVD=TVDSS plus the reference or datum it refers to). In deviated wells, the MD is the length of trajectory of the borehole measured from the same reference or datum. Common datums used are ground level (GL), drilling rig floor (DF), rotary table (RT), kelly bushing (KB) and mean sea level (MSL). If ""other"" is specified, please propose entry in ""additional info"" field"	1534 meter;MSL						false			string			MIXS:0000413			sample measured depth	
samp_name		sample name		text				A local identifier or name that for the material sample used for extracting nucleic acids, and subsequent sequencing. It can refer either to the original material collected or to any derived sub-samples. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible. INSDC requires every sample name from a single Submitter to be unique. Use of a globally unique identifier for the field source_mat_id is recommended in addition to sample_name.	ISDsoil1						false			string			MIXS:0001107	{text}		sample name	
samp_preserv		preservative added to sample		name;measurement value	milliliter	1		Preservative added to the sample (e.g. Rnalater, alcohol, formaldehyde, etc.). Where appropriate include volume added (e.g. Rnalater; 2 ml)							false			string			MIXS:0000463	{text};{float} {unit}		preservative added to sample	
samp_room_id		sampling room ID or name		value		1		Sampling room number. This ID should be consistent with the designations on the building floor plans							false			string			MIXS:0000244			sampling room ID or name	
samp_size		amount or size of sample collected		measurement value	millliter, gram, milligram, liter			The total amount or size (volume (ml), mass (g) or area (m2) ) of sample collected.	5 liter						false			string			MIXS:0000001			amount or size of sample collected	
samp_sort_meth		sample size sorting method		description of method		m		Method by which samples are sorted; open face filter collecting total suspended particles, prefilter to remove particles larger than X micrometers in diameter, where common values of X would be 10 and 2.5 full size sorting in a cascade impactor.							false			string			MIXS:0000216	{text}		sample size sorting method	
samp_store_dur		sample storage duration		duration		1		Duration for which the sample was stored	P1Y6M						false			string			MIXS:0000116	{duration}		sample storage duration	
samp_store_loc		sample storage location		location name		1		Location at which sample was stored, usually name of a specific freezer/room	Freezer no:5						false			string			MIXS:0000755	{text}		sample storage location	
samp_store_temp		sample storage temperature		measurement value	degree Celsius	1		Temperature at which sample was stored, e.g. -80 degree Celsius	-80 degree Celsius						false			string			MIXS:0000110			sample storage temperature	
samp_subtype		sample subtype		enumeration		1		"Name of sample sub-type. For example if ""sample type"" is ""Produced Water"" then subtype could be ""Oil Phase"" or ""Water Phase"". If ""other"" is specified, please propose entry in ""additional info"" field"	biofilm						false			samp_subtype_enum			MIXS:0000999			sample subtype	
samp_time_out		sampling time outside		time	hour	1		The recent and long term history of outside sampling							false			string			MIXS:0000196			sampling time outside	
samp_transport_cond		sample transport conditions		measurement value;measurement value	days;degree Celsius	1		Sample transport duration (in days or hrs) and temperature the sample was exposed to (e.g. 5.5 days; 20 °C)	5 days;-20 degree Celsius						false			string			MIXS:0000410	{float} {unit};{float} {unit}		sample transport conditions	
samp_tvdss		sample true vertical depth subsea		measurement value or measurement value range	meter	1		Depth of the sample i.e. The vertical distance between the sea level and the sampled position in the subsurface. Depth can be reported as an interval for subsurface samples e.g. 1325.75-1362.25 m							false			string			MIXS:0000409	{float}-{float} {unit}		sample true vertical depth subsea	
samp_type		sample type		GENEPIO:0001246		1		The type of material from which the sample was obtained. For the Hydrocarbon package, samples include types like core, rock trimmings, drill cuttings, piping section, coupon, pigging debris, solid deposit, produced fluid, produced water, injected water, swabs, etc. For the Food Package, samples are usually categorized as food, body products or tissues, or environmental material. This field accepts terms listed under environmental specimen (http://purl.obolibrary.org/obo/GENEPIO_0001246).	built environment sample [GENEPIO:0001248]						false			string			MIXS:0000998	{termLabel} {[termID]}		sample type	
samp_weather		sampling day weather		enumeration		1		The weather on the sampling day	foggy						false			samp_weather_enum			MIXS:0000827			sampling day weather	
samp_well_name		sample well name		name		1		Name of the well (e.g. BXA1123) where sample was taken							false			string			MIXS:0000296	{text}		sample well name	
sample_link							This field allows multiple entries separated by ; (Examples: Soil collected from the field will link with the soil used in an incubation. The soil a plant was grown in links to the plant sample. An original culture sample was transferred to a new vial and generated a new sample)	A unique identifier to assign parent-child, subsample, or sibling samples. This is relevant when a sample or other material was used to generate the new sample.	IGSN:DSJ0284						false			string	true			{text}:{text}		sample linkage	
sample_shipped							This field is only required when completing metadata for samples being submitted to EMSL for analyses.	The total amount or size (volume (ml), mass (g) or area (m2) ) of sample sent to EMSL.	15 g|100 uL|5 mL										true			{float} {unit}		sample shipped amount	
sample_type							This can vary from 'environmental package' if the sample is an extraction.	Type of sample being submitted	water extracted soil									sample_type_enum	true					sample type	
saturates_pc		saturates wt%		name;measurement value	percent	1		Saturate, Aromatic, Resin and Asphaltene (SARA) is an analysis method that divides crude oil components according to their polarizability and polarity. There are three main methods to obtain SARA results. The most popular one is known as the Iatroscan TLC-FID and is referred to as IP-143 (source: https://en.wikipedia.org/wiki/Saturate,_aromatic,_resin_and_asphaltene)							false			string			MIXS:0000131	{text};{float} {unit}		saturates wt%	
season		season		NCIT:C94729		1		The season when sampling occurred. Any of the four periods into which the year is divided by the equinoxes and solstices. This field accepts terms listed under season (http://purl.obolibrary.org/obo/NCIT_C94729).	autumn [NCIT:C94733]						false			string			MIXS:0000829	{termLabel} {[termID]}		season	
season_environment		seasonal environment		seasonal environment name;treatment interval and duration		m		Treatment involving an exposure to a particular season (e.g. Winter, summer, rabi, rainy etc.), treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment	rainy;R2/2018-05-11T14:30/2018-05-11T19:30/P1H30M						false			string			MIXS:0001068	{text};{Rn/start_time/end_time/duration}		seasonal environment	
season_precpt		mean seasonal precipitation		measurement value	millimeter	1		The average of all seasonal precipitation values known, or an estimated equivalent value derived by such methods as regional indexes or Isohyetal maps.							false			string			MIXS:0000645			mean seasonal precipitation	
season_temp		mean seasonal temperature		measurement value	degree Celsius	1		Mean seasonal temperature	18 degree Celsius						false			string			MIXS:0000643			mean seasonal temperature	
season_use		seasonal use		enumeration		1		The seasons the space is occupied	Winter						false			season_use_enum			MIXS:0000830			seasonal use	
secondary_treatment		secondary treatment		secondary treatment type		1		The process for substantially degrading the biological content of the sewage							false			string			MIXS:0000351	{text}		secondary treatment	
sediment_type		sediment type		enumeration		1		Information about the sediment type based on major constituents	biogenous						false			sediment_type_enum			MIXS:0001078			sediment type	
sewage_type		sewage type		sewage type name		1		Type of wastewater treatment plant as municipial or industrial							false			string			MIXS:0000215	{text}		sewage type	
shad_dev_water_mold		shading device signs of water/mold		enumeration		1		Signs of the presence of mold or mildew on the shading device	no presence of mold visible						false			string			MIXS:0000834	[presence of mold visible|no presence of mold visible]		shading device signs of water/mold	
shading_device_cond		shading device condition		enumeration		1		The physical condition of the shading device at the time of sampling	new						false			shading_device_cond_enum			MIXS:0000831			shading device condition	
shading_device_loc		shading device location		enumeration		1		The location of the shading device in relation to the built structure	exterior						false			string			MIXS:0000832	[exterior|interior]		shading device location	
shading_device_mat		shading device material		material name		1		The material the shading device is composed of							false			string			MIXS:0000245	{text}		shading device material	
shading_device_type		shading device type		enumeration		1		The type of shading device	slatted aluminum awning						false			shading_device_type_enum			MIXS:0000835			shading device type	
sieving		composite design/sieving		design name and/or size;amount		1		Collection design of pooled samples and/or sieve size and amount of sample sieved							false			string			MIXS:0000322	{{text}|{float} {unit}};{float} {unit}		composite design/sieving	
silicate		silicate		measurement value	micromole per liter	1		Concentration of silicate	0.05 micromole per liter						false			string			MIXS:0000184			silicate	
size_frac		size fraction selected		filter size value range				Filtering pore size used in sample preparation	0-0.22 micrometer						false			string			MIXS:0000017	{float}-{float} {unit}		size fraction selected	
size_frac_low		size-fraction lower threshold		value	micrometer	1		Refers to the mesh/pore size used to pre-filter/pre-sort the sample. Materials larger than the size threshold are excluded from the sample	0.2 micrometer						false			string			MIXS:0000735			size-fraction lower threshold	
size_frac_up		size-fraction upper threshold		value	micrometer	1		Refers to the mesh/pore size used to retain the sample. Materials smaller than the size threshold are excluded from the sample	20 micrometer						false			string			MIXS:0000736			size-fraction upper threshold	
slope_aspect		slope aspect		measurement value	degree	1		The direction a slope faces. While looking down a slope use a compass to record the direction you are facing (direction or degrees); e.g., nw or 315 degrees. This measure provides an indication of sun and wind exposure that will influence soil temperature and evapotranspiration.							false			string			MIXS:0000647			slope aspect	
slope_gradient		slope gradient		measurement value	percentage	1		Commonly called 'slope'. The angle between ground surface and a horizontal line (in percent). This is the direction that overland water would flow. This measure is usually taken with a hand level meter or clinometer							false			string			MIXS:0000646			slope gradient	
sludge_retent_time		sludge retention time		measurement value	hours	1		The time activated sludge remains in reactor							false			string			MIXS:0000669			sludge retention time	
sodium		sodium		measurement value	milligram per liter, parts per million	1		Sodium concentration in the sample	10.5 milligram per liter						false			string			MIXS:0000428			sodium	
soil_horizon		soil horizon		enumeration		1		Specific layer in the land area which measures parallel to the soil surface and possesses physical characteristics which differ from the layers above and beneath	A horizon						false			soil_horizon_enum			MIXS:0001082			soil horizon	
soil_text_measure		soil texture measurement		measurement value		1		The relative proportion of different grain sizes of mineral particles in a soil, as described using a standard system; express as % sand (50 um to 2 mm), silt (2 um to 50 um), and clay (<2 um) with textural name (e.g., silty clay loam) optional.							false			string			MIXS:0000335			soil texture measurement	
soil_texture_meth		soil texture method		PMID,DOI or url		1		Reference or method used in determining soil texture							false			string			MIXS:0000336	{PMID}|{DOI}|{URL}		soil texture method	
soil_type		soil type		ENVO_00001998		1		Description of the soil type or classification. This field accepts terms under soil (http://purl.obolibrary.org/obo/ENVO_00001998).  Multiple terms can be separated by pipes.	plinthosol [ENVO:00002250]						false			string			MIXS:0000332	{termLabel} {[termID]}		soil type	
soil_type_meth		soil type method		PMID,DOI or url		1		Reference or method used in determining soil series name or other lower-level classification							false			string			MIXS:0000334	{PMID}|{DOI}|{URL}		soil type method	
solar_irradiance		solar irradiance		measurement value	kilowatts per square meter per day, ergs per square centimeter per second	1		The amount of solar energy that arrives at a specific area of a surface during a specific time interval	1.36 kilowatts per square meter per day						false			string			MIXS:0000112			solar irradiance	
soluble_inorg_mat		soluble inorganic material		soluble inorganic material name;measurement value	gram, microgram, mole per liter, gram per liter, parts per million	m		Concentration of substances such as ammonia, road-salt, sea-salt, cyanide, hydrogen sulfide, thiocyanates, thiosulfates, etc.							false			string			MIXS:0000672	{text};{float} {unit}		soluble inorganic material	
soluble_org_mat		soluble organic material		soluble organic material name;measurement value	gram, microgram, mole per liter, gram per liter, parts per million	m		Concentration of substances such as urea, fruit sugars, soluble proteins, drugs, pharmaceuticals, etc.							false			string			MIXS:0000673	{text};{float} {unit}		soluble organic material	
soluble_react_phosp		soluble reactive phosphorus		measurement value	micromole per liter, milligram per liter, parts per million	1		Concentration of soluble reactive phosphorus	0.1 milligram per liter						false			string			MIXS:0000738			soluble reactive phosphorus	
source_mat_id		source material identifiers		for cultures of microorganisms: identifiers for two culture collections; for other material a unique arbitrary identifer				A unique identifier assigned to a material sample (as defined by http://rs.tdwg.org/dwc/terms/materialSampleID, and as opposed to a particular digital record of a material sample) used for extracting nucleic acids, and subsequent sequencing. The identifier can refer either to the original material collected or to any derived sub-samples. The INSDC qualifiers /specimen_voucher, /bio_material, or /culture_collection may or may not share the same value as the source_mat_id field. For instance, the /specimen_voucher qualifier and source_mat_id may both contain 'UAM:Herps:14' , referring to both the specimen voucher and sampled tissue with the same identifier. However, the /culture_collection qualifier may refer to a value from an initial culture (e.g. ATCC:11775) while source_mat_id would refer to an identifier from some derived culture from which the nucleic acids were extracted (e.g. xatc123 or ark:/2154/R2).	MPI012345						false			string			MIXS:0000026	{text}		source material identifiers	
space_typ_state		space typical state		enumeration		1		Customary or normal state of the space	typically occupied						false			string			MIXS:0000770	[typically occupied|typically unoccupied]		space typical state	
specific		specifications		enumeration		1		The building specifications. If design is chosen, indicate phase: conceptual, schematic, design development, construction documents	construction						false			specific_enum			MIXS:0000836			specifications	
specific_ecosystem							Specific ecosystems help to define samples based on very specific characteristics of an environment under the five-level classification system.	Specific ecosystems represent specific features of the environment like aphotic zone in an ocean or gastric mucosa within a host digestive system. Specific ecosystem is in position 5/5 in a GOLD path.																	
specific_humidity		specific humidity		measurement value	gram of air, kilogram of air	1		The mass of water vapour in a unit mass of moist air, usually expressed as grams of vapour per kilogram of air, or, in air conditioning, as grains per pound.	15 per kilogram of air						false			string			MIXS:0000214			specific humidity	
sr_dep_env		source rock depositional environment		enumeration		1		"Source rock depositional environment (https://en.wikipedia.org/wiki/Source_rock). If ""other"" is specified, please propose entry in ""additional info"" field"	Marine						false			sr_dep_env_enum			MIXS:0000996			source rock depositional environment	
sr_geol_age		source rock geological age		enumeration		1		"Geological age of source rock (Additional info: https://en.wikipedia.org/wiki/Period_(geology)). If ""other"" is specified, please propose entry in ""additional info"" field"	Silurian						false			sr_geol_age_enum			MIXS:0000997			source rock geological age	
sr_kerog_type		source rock kerogen type		enumeration		1		"Origin of kerogen. Type I: Algal (aquatic), Type II: planktonic and soft plant material (aquatic or terrestrial), Type III: terrestrial woody/ fibrous plant material (terrestrial), Type IV: oxidized recycled woody debris (terrestrial) (additional information: https://en.wikipedia.org/wiki/Kerogen). If ""other"" is specified, please propose entry in ""additional info"" field"	Type IV						false			sr_kerog_type_enum			MIXS:0000994			source rock kerogen type	
sr_lithology		source rock lithology		enumeration		1		"Lithology of source rock (https://en.wikipedia.org/wiki/Source_rock). If ""other"" is specified, please propose entry in ""additional info"" field"	Coal						false			sr_lithology_enum			MIXS:0000995			source rock lithology	
standing_water_regm		standing water regimen		standing water type;treatment interval and duration		m		Treatment involving an exposure to standing water during a plant's life span, types can be flood water or standing water, treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple regimens	standing water;R2/2018-05-11T14:30/2018-05-11T19:30/P1H30M						false			string			MIXS:0001069	{text};{Rn/start_time/end_time/duration}		standing water regimen	
start_date_inc							Date should be formatted as YYYY(-MM(-DD)). Ie, 2021-04-15, 2021-04 and 2021 are all acceptable.	Date the incubation was started. Only relevant for incubation samples.	2021-04-15, 2021-04 and 2021 are all acceptable.							MIxS collection_date accepts (truncated) ISO8601. DH taking arbitrary precision date only			true			{date, arbitrary precision}		incubation start date	
start_time_inc							Time should be entered as HH:MM(:SS) in GMT. See here for a converter: https://www.worldtimebuddy.com/pst-to-gmt-converter	Time the incubation was started. Only relevant for incubation samples.	13:33 or 13:33:55							MIxS collection_date accepts (truncated) ISO8601. DH taking seconds optional time only			true			{time, seconds optional}		incubation start time, GMT	
store_cond		storage conditions		storage condition type;duration		1		Explain how and for how long the soil sample was stored before DNA extraction (fresh/frozen/other).	-20 degree Celsius freezer;P2Y10D						false			string			MIXS:0000327	{text};{duration}		storage conditions	
substructure_type		substructure type		enumeration		m		The substructure or under building is that largely hidden section of the building which is built off the foundations to the ground floor level	basement						true			substructure_type_enum			MIXS:0000767			substructure type	
sulfate		sulfate		measurement value	micromole per liter, milligram per liter, parts per million	1		Concentration of sulfate in the sample	5 micromole per liter						false			string			MIXS:0000423			sulfate	
sulfate_fw		sulfate in formation water		measurement value	milligram per liter	1		Original sulfate concentration in the hydrocarbon resource							false			string			MIXS:0000407			sulfate in formation water	
sulfide		sulfide		measurement value	micromole per liter, milligram per liter, parts per million	1		Concentration of sulfide in the sample	2 micromole per liter						false			string			MIXS:0000424			sulfide	
surf_air_cont		surface-air contaminant		enumeration		m		Contaminant identified on surface	radon						true			surf_air_cont_enum			MIXS:0000759			surface-air contaminant	
surf_humidity		surface humidity		measurement value	percentage	1		Surfaces: water activity as a function of air and material moisture	10%						false			string			MIXS:0000123			surface humidity	
surf_material		surface material		enumeration		1		Surface materials at the point of sampling	wood						false			surf_material_enum			MIXS:0000758			surface material	
surf_moisture		surface moisture		measurement value	parts per million, gram per cubic meter, gram per square meter	1		Water held on a surface	0.01 gram per square meter						false			string			MIXS:0000128			surface moisture	
surf_moisture_ph		surface moisture pH		measurement value		1		ph measurement of surface	7						false			double			MIXS:0000760			surface moisture pH	
surf_temp		surface temperature		measurement value	degree Celsius	1		Temperature of the surface at the time of sampling	15 degree Celsius						false			string			MIXS:0000125			surface temperature	
suspend_part_matter		suspended particulate matter		measurement value	milligram per liter	1		Concentration of suspended particulate matter	0.5 milligram per liter						false			string			MIXS:0000741			suspended particulate matter	
suspend_solids		suspended solids		suspended solid name;measurement value	gram, microgram, milligram per liter, mole per liter, gram per liter, part per million	m		Concentration of substances including a wide variety of material, such as silt, decaying plant and animal matter; can include multiple substances							false			string			MIXS:0000150	{text};{float} {unit}		suspended solids	
tan		total acid number		measurement value	milligram per liter	1		Total Acid Number (TAN) is a measurement of acidity that is determined by the amount of potassium hydroxide in milligrams that is needed to neutralize the acids in one gram of oil. It is an important quality measurement of crude oil. (source: https://en.wikipedia.org/wiki/Total_acid_number)							false			string			MIXS:0000120			total acid number	
technical_reps							This field is only required when completing metadata for samples being submitted to EMSL for analyses.	If sending technical replicates of the same sample, indicate the replicate count.	2										true			{integer}		number technical replicate	
temp		temperature		measurement value	degree Celsius			Temperature of the sample at the time of sampling.	25 degree Celsius						false			string			MIXS:0000113			temperature	
temp_out		temperature outside house		measurement value	degree Celsius	1		The recorded temperature value at sampling time outside	5 degree Celsius						false			string			MIXS:0000197			temperature outside house	
tertiary_treatment		tertiary treatment		tertiary treatment type		1		The process providing a final treatment stage to raise the effluent quality before it is discharged to the receiving environment							false			string			MIXS:0000352	{text}		tertiary treatment	
tidal_stage		tidal stage		enumeration		1		Stage of tide	high tide						false			tidal_stage_enum			MIXS:0000750			tidal stage	
tillage		history/tillage		enumeration		m		Note method(s) used for tilling	chisel						true			tillage_enum			MIXS:0001081			history/tillage	
tiss_cult_growth_med		tissue culture growth media		PMID,DOI,url or free text		1		Description of plant tissue culture growth media used	https://link.springer.com/content/pdf/10.1007/BF02796489.pdf						false			string			MIXS:0001070	{PMID}|{DOI}|{URL}|{text}		tissue culture growth media	
toluene		toluene		measurement value	milligram per liter, parts per million	1		Concentration of toluene in the sample							false			string			MIXS:0000154			toluene	
tot_carb		total carbon		measurement value	microgram per liter	1		Total carbon content							false			string			MIXS:0000525			total carbon	
tot_depth_water_col		total depth of water column		measurement value	meter	1		Measurement of total depth of water column	500 meter						false			string			MIXS:0000634			total depth of water column	
tot_diss_nitro		total dissolved nitrogen		measurement value	microgram per liter	1		Total dissolved nitrogen concentration, reported as nitrogen, measured by: total dissolved nitrogen = NH4 + NO3NO2 + dissolved organic nitrogen	40 microgram per liter						false			string			MIXS:0000744			total dissolved nitrogen	
tot_inorg_nitro		total inorganic nitrogen		measurement value	microgram per liter	1		Total inorganic nitrogen content	40 microgram per liter						false			string			MIXS:0000745			total inorganic nitrogen	
tot_iron		total iron		measurement value	milligram per liter, milligram per kilogram	1		Concentration of total iron in the sample							false			string			MIXS:0000105			total iron	
tot_nitro		total nitrogen concentration		measurement value	microgram per liter, micromole per liter, milligram per liter	1		Total nitrogen concentration of water samples, calculated by: total nitrogen = total dissolved nitrogen + particulate nitrogen. Can also be measured without filtering, reported as nitrogen	50 micromole per liter						false			string			MIXS:0000102			total nitrogen concentration	
tot_nitro_cont_meth		total nitrogen content method		PMID,DOI or url		1		Reference or method used in determining the total nitrogen							false			string			MIXS:0000338	{PMID}|{DOI}|{URL}		total nitrogen content method	
tot_nitro_content		total nitrogen content		measurement value	microgram per liter, micromole per liter, milligram per liter	1		Total nitrogen content of the sample							false			string			MIXS:0000530			total nitrogen content	
tot_org_c_meth		total organic carbon method		PMID,DOI or url		1		Reference or method used in determining total organic carbon							false			string			MIXS:0000337	{PMID}|{DOI}|{URL}		total organic carbon method	
